SMILES,label_0,label_1,label_2,label_3,label_4
CCCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,2.363
CCCCCCCCCCCCCCCCI,0.57,0.4,0.0,0.16,2.6212
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,4.6174
N#CC(Cl)(Cl)Cl,0.38,1.2,0.0,0.0,0.7714
CCCCCCCCCOC(=O)c1ccccc1,0.64,0.78,0.0,0.46,2.1998
NC1CCCCCC1,0.63,0.56,0.19,0.57,1.0861
NC1CCCCCCC1,0.55,0.57,0.19,0.58,1.227
CCCCCCCOC(=O)C(=C)C,0.15,0.49,0.0,0.45,1.6899
C=C1CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,0.76,0.2,0.0,0.22,1.8533
O=C1CC2(C(C1C)C2)C(C)C,0.65,0.77,0.0,0.52,1.3161
Nc1ccc(cc1)S(=O)(=O)C,1.44,2.25,0.32,0.98,1.238
NCCON=C(c1ccc(cc1)C(F)(F)F)CCCCOC,0.78,1.1,0.16,1.36,2.3116
COC(=O)C(C)C,0.09,0.57,0.0,0.47,0.8875
COC(=O)C(O)C,0.26,0.74,0.1,0.79,0.8053
NNC(=O)c1ccncc1,1.19,1.89,0.39,1.0,1.0315
CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F,1.23,1.3,0.12,1.03,2.2403
C1CCn2c(CC1)nnn2,0.9,1.24,0.0,1.02,1.05
CCCSc1ccc2c(c1)nc([nH]2)NC(=O)OC,1.97,1.96,0.65,1.08,1.9475
O=C1OC2CC3(C1COC14C(=O)C3C3(C2(C)OC(=O)C3(O)CCC2C4CC(O)C3(C2(C)C(=O)C=CC3)O)O1)C,3.84,5.9,1.34,2.74,3.6157
CN1C(=O)c2c(C1=O)cccc2,1.25,1.82,0.0,0.56,1.1617
COc1cc(C)c(c(c1C)C)C=CC(=CC=CC(=CC(=O)O)C)C,1.77,1.77,0.6,1.1,2.791
CCC(c1cccc(c1O)C(CC)C)C,0.83,0.93,0.18,0.53,1.9023
OC(C(C)(C)C)C(n1cncn1)Oc1ccc(cc1)c1ccccc1,2.3,1.5,0.0,1.67,2.6736
CCN(N=O)CC,0.35,1.08,0.0,0.59,0.8875
Cc1ncc(n1C)N(=O)=O,0.92,1.65,0.0,0.68,0.9923
NC(=O)c1ccccc1,0.99,1.5,0.49,0.67,0.9728
Clc1cc(Cl)c(c(c1c1ccccc1Cl)Cl)Cl,2.01,1.61,0.0,0.13,1.9362
Clc1cccc(c1Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,2.19,1.74,0.0,0.11,2.0586
O=N(=O)c1ccccc1C(=O)O,0.99,1.48,0.82,0.53,1.1059
OC(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,1.6,1.58,0.26,1.28,2.1882
OC(=O)c1ccncc1,0.88,1.29,0.81,0.51,0.8906
CC(=O)Nc1ccccc1N(=O)=O,1.13,1.9,0.0,0.73,1.2879
O=C(N1CC(=O)N2C(C1)c1ccccc1CC2)C1CCCCC1,1.96,2.7,0.0,1.5,2.4533
CON=C(C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)COC(=O)N)c1ccco1,2.81,2.77,1.13,2.57,2.7255
OC(C(N(C)C)C)c1ccccc1,0.86,0.71,0.24,1.2,1.5794
O=Cc1ccccc1N(=O)=O,1.12,1.59,0.0,0.38,1.0472
Clc1ccccc1c1cc(Cl)c(c(c1Cl)Cl)Cl,2.04,1.61,0.0,0.13,1.9362
COc1ccccc1OC(=O)Oc1ccccc1OC,1.38,1.86,0.0,1.02,1.9974
CCCOC(=O)Nc1ccccc1,0.9,1.25,0.38,0.58,1.4542
COc1ccc(cc1Cl)Cl,1.0,0.94,0.0,0.22,1.1608
CSc1ccc(cc1C)OP(=S)(OC)OC,1.33,1.73,0.0,0.67,1.9877
COC(=O)C(=O)OC,0.22,1.04,0.0,0.7,0.821
Clc1ccc(c(c1)Cl)N,1.14,1.15,0.3,0.19,1.061
CCC(=O)OC,0.13,0.6,0.0,0.45,0.7466
Cc1cccs1,0.69,0.56,0.0,0.16,0.782
Cc1ccc(c2c1cccn2)O,1.4,1.18,0.0,0.58,1.2439
Cc1ccc2c(c1O)nccc2,1.4,1.18,0.0,0.58,1.2439
CC1=CC2C(CC1)C2(C)C,0.49,0.22,0.0,0.14,1.2574
C1OCCOCCOCCOCCOCC1,0.41,1.17,0.0,1.76,1.8434
CCCCCCCOCCOCCOCCO,0.14,0.95,0.28,1.43,2.1751
COc1cccc(c1)N(=O)=O,0.97,1.26,0.0,0.35,1.0902
CC(C1CCC(=C)C=C1)C,0.53,0.25,0.0,0.15,1.323
CCCCCC(C=CC1C(O)CC(C1CC=CCCCC(=O)O)O)O,1.54,2.1,1.4,2.15,2.9825
O=Cc1ccc(cc1)N(=O)=O,1.08,1.48,0.0,0.49,1.0472
CCCCN(C(=O)Nc1ccc(c(c1)Cl)Cl)C,1.27,1.8,0.52,0.72,2.0219
CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,-0.04,1.25,0.0,1.28,8.3631
N#CC(=NNc1cccc(c1)Cl)C#N,1.44,1.7,0.64,0.36,1.4457
CC(=O)Nc1ccc(cc1)C(=O)O,1.12,1.4,1.05,0.88,1.329
COC(=O)CC(C)C,0.07,0.57,0.0,0.47,1.0284
O=N(=O)OC(CON(=O)=O)CON(=O)=O,0.49,2.04,0.0,0.34,1.23
NC(=N)NCCN1CCCCCCC1,1.03,0.79,0.42,1.53,1.7652
ICC=C,0.8,0.58,0.0,0.2,0.7465
CN=C=S,0.66,0.7,0.0,0.27,0.5677
Cl[C@@H]1C[C@H]2[C@@H]([C@H]1Cl)[C@]1(C([C@]2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,2.06,1.25,0.0,0.53,2.128
CSC#N,0.5,0.8,0.0,0.37,0.5677
C[Si]1(C)O[Si](C)(C)O[Si](O[Si](O1)(C)C)(C)C,-0.47,-0.08,0.0,0.32,2.3448
CC(Cc1cc(C)ccc1C)C,0.67,0.55,0.0,0.22,1.5618
OCC=C(C)C,0.38,0.5,0.38,0.4,0.8288
CCCOC(=O)CC(C)C,0.01,0.53,0.0,0.47,1.3102
Clc1ccc(c(c1c1ccccc1)Cl)Cl,1.75,1.35,0.0,0.17,1.6914
Clc1ccc(c(c1Cl)Cl)c1ccccc1,1.77,1.33,0.0,0.15,1.6914
Clc1ccc(c(c1)Cl)c1cccc(c1)Cl,1.77,1.33,0.0,0.15,1.6914
CCCOC,0.06,0.25,0.0,0.43,0.7309
Clc1ccc2c(c1Cl)cccc2Cl,1.69,1.18,0.0,0.0,1.4526
Clc1ccc2c(c1)c(Cl)c(cc2)Cl,1.69,1.18,0.0,0.0,1.4526
Clc1ccc2c(c1Cl)c(Cl)ccc2,1.69,1.18,0.0,0.0,1.4526
Clc1ccc2c(c1)cc(cc2Cl)Cl,1.69,1.12,0.0,0.0,1.4526
Clc1cc(Cl)c2c(c1)ccc(c2)Cl,1.69,1.12,0.0,0.0,1.4526
Clc1cc(Cl)c2c(c1)cccc2Cl,1.69,1.12,0.0,0.0,1.4526
Clc1cc2c(cc1Cl)cccc2Cl,1.69,1.18,0.0,0.0,1.4526
Clc1ccc2c(c1)cc(c(c2)Cl)Cl,1.69,1.18,0.0,0.0,1.4526
Clc1ccc2c(c1)c(Cl)c(c(c2)Cl)Cl,1.81,1.24,0.0,0.0,1.575
Clc1cc(Cl)c2c(c1)cc(c(c2)Cl)Cl,1.81,1.18,0.0,0.0,1.575
Clc1cc2c(Cl)ccc(c2cc1Cl)Cl,1.81,1.18,0.0,0.0,1.575
Clc1cc(Cl)c(c(c1)c1ccccc1)Cl,1.78,1.33,0.0,0.15,1.6914
CCOCC=C,0.13,0.39,0.0,0.45,0.8288
CCCCCCC(Br)C,0.32,0.35,0.0,0.14,1.4108
C=CCOCC=C,0.23,0.38,0.0,0.45,0.9267
CC/C=C\CC/C=C/C=O,0.5,0.81,0.0,0.51,1.3064
CCCCCCCCC(F)(F)F,-0.33,0.22,0.0,0.08,1.4298
CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0.66,0.62,0.45,3.5646
CCCC=CC=CC=O,0.79,0.86,0.0,0.54,1.1655
CCC(c1ccccc1)(CC(=O)N)O,1.15,1.43,0.72,0.95,1.5951
CC(Br)Br,0.65,0.64,0.1,0.16,0.7404
CC(=C)Cl,0.27,0.38,0.0,0.05,0.6107
BrC(Br)(Br)Br,1.19,0.94,0.0,0.0,0.9495
OC(=O)CCCCCc1ccccc1,0.79,1.26,0.57,0.6,1.6362
CC(I)(C)C,0.59,0.35,0.0,0.19,0.9304
CCCCC(CC)(O)C,0.19,0.3,0.31,0.6,1.2945
CC1(C)OC1,0.2,0.7,0.0,0.32,0.6223
C=CC(C)(C)C,0.04,0.04,0.0,0.13,0.911
OC(=O)c1cc(N2CCCC2)c(c(c1)S(=O)(=O)N)Oc1ccccc1,2.49,2.93,1.0,1.63,2.5337
OCC(O)(C)C,0.35,0.6,0.56,1.07,0.7896
C=CCSCC1Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N,2.85,2.9,1.18,1.94,2.4164
CN1CCCCC1CCN1c2ccccc2Sc2c1cc(cc2)S(=O)C,2.79,2.9,0.0,1.51,2.9604
CCS(=O)(=O)c1ccccc1,1.06,1.8,0.0,0.75,1.2791
COP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OC,1.37,1.5,0.0,0.5,1.8685
COC(=O)C1=C(C)NC(=C(C1c1cccc(c1)N(=O)=O)C(=O)OCCN(Cc1ccccc1)C)C,2.29,2.85,0.23,2.1,3.6248
CCC(C(C)C)(C)C,0.0,0.0,0.0,0.0,1.2358
COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,1.8,2.28,0.0,1.91,3.1051
Clc1ccc(c(c1)Cl)c1c(Cl)cc(c(c1Cl)Cl)Cl,2.15,1.74,0.0,0.11,2.0586
CC1CCC23[C@H]1CC(C3(C)C)CC=C2C,0.72,0.18,0.0,0.24,1.8533
O=C(c1ccccc1O)OC1CC2C(C1(C)CC2)(C)C,1.2,1.13,0.05,0.61,2.1822
CC(=O)OC1C=CC2C34C1Oc1c4c(CC2N(CC3)C)ccc1OC(=O)C,1.53,4.51,0.0,1.4,2.6598
OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)N[C@H]1C=C(CO)[C@H]([C@@H]([C@H]1O)O)O)O)O,4.09,3.3,3.25,6.0,4.3101
C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1.6,1.64,0.52,1.36,1.7447
ON=C1CCCC(C1)c1ccc(cc1)C(C(=O)O)C,1.33,2.19,0.91,1.19,2.0658
CC(NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(c1)C)C,2.18,2.18,0.7,1.6,2.5836
CCC(=O)C(C(=O)CC)CCCCCCOc1ccc(cc1Cl)OC,1.39,2.3,0.0,1.22,2.9602
ClC(Cl)(Cl)Cl,0.46,0.38,0.0,0.0,0.7391
CCC(CC)(C)C,0.0,0.0,0.0,0.0,1.0949
CC1=CCC(CC1)(O)C(C)C,0.53,0.4,0.31,0.6,1.4247
O=C1NC(=O)C(C(=O)N1C)(C)C1=CCCCC1,1.5,1.58,0.17,1.33,1.7859
Cc1cccc(c1)OP(=O)(Oc1cccc(c1)C)Oc1cccc(c1)C,1.61,1.82,0.0,1.1,2.7941
C#CC1(O)CCC2C1(C)CCC1C2C(C)CC2=C1CCC(=O)C2,1.77,2.6,0.22,1.14,2.5785
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1.35,1.66,0.0,1.25,2.6747
CCCC(CC)(C)C,0.0,0.0,0.0,0.0,1.2358
CCN(CC#CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)CC,1.52,1.41,0.17,1.76,3.0091
C=CC(C)C,0.06,0.08,0.0,0.07,0.7701
CCC(=C)C,0.12,0.09,0.0,0.07,0.7701
CC(=C)CCl,0.34,0.54,0.0,0.13,0.7516
CC(C=C)Cl,0.28,0.43,0.0,0.13,0.7516
CC=C(Cl)Cl,0.4,0.57,0.0,0.0,0.7331
CC(=C)C(C)C,0.15,0.07,0.0,0.13,0.911
CC(=C(C)C)C,0.21,0.09,0.0,0.13,0.911
CC(=O)C(C)C,0.13,0.65,0.0,0.51,0.8288
CCOP(=S)(Oc1ccc(cc1)N(=O)=O)OCC,1.44,0.93,0.0,1.04,1.9984
CC(C(=O)N)C,0.4,1.27,0.57,0.66,0.7877
CNCCc1ccccn1,0.75,1.0,0.08,1.08,1.1978
O1CC1C1OC1,0.4,1.27,0.05,0.5,0.5724
CCC(C(C)(C)C)C,0.0,0.0,0.0,0.0,1.2358
NCC(=O)O,0.52,2.87,4.33,0.83,0.5646
Cc1ccc2c3c1CCc3c1c(c2)c2ccccc2cc1,3.26,1.57,0.0,0.51,2.1375
CCC(=C(c1ccc(cc1)O)CC)c1ccc(cc1)O,1.71,1.73,1.0,0.85,2.244
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,2.47,1.23,0.37,1.97,2.5512
Clc1cc(Cl)c(c(c1)Cl)c1c(Cl)cccc1Cl,1.98,1.61,0.0,0.13,1.9362
Clc1cc(Cl)c(c(c1)Cl)c1ccc(c(c1)Cl)Cl,2.03,1.61,0.0,0.13,1.9362
Clc1cc(Cl)c(c(c1)Cl)c1cc(Cl)cc(c1)Cl,2.04,1.61,0.0,0.13,1.9362
CCC(C(C)C)C,0.0,0.0,0.0,0.0,1.0949
CCC(C(O)C)C,0.17,0.39,0.33,0.56,1.0127
CCC(C(=O)C)C,0.11,0.65,0.0,0.51,0.9697
OC(=O)C(CCl)Cl,0.47,1.5,0.74,0.36,0.8505
CCC(C(C)C)O,0.21,0.33,0.33,0.56,1.0127
CCC(=O)C(C)C,0.12,0.63,0.0,0.51,0.9697
CCC(C(=O)O)O,0.38,0.98,0.27,0.73,0.8053
CC(C(C)C)C(C)C,0.0,0.0,0.0,0.0,1.2358
O=CC=Cc1cccc(c1)OC,1.05,1.48,0.0,0.62,1.3114
CC(C(=O)C(C)C)C,0.07,0.6,0.0,0.51,1.1106
O=CCC1CCCCC1,0.45,0.72,0.0,0.44,1.1429
CCc1cccc(c1)c1ccccc1,1.37,0.96,0.0,0.26,1.606
CC(OCC(C)C)OCC(C)C,0.0,0.26,0.0,0.58,1.635
CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,1.6,2.44,0.0,1.01,2.433
OCCCCCCCCCCCCO,0.36,0.98,0.75,0.99,1.9168
OCC(C(c1ccc(cc1)N(=O)=O)O)NC(=O)C(Cl)Cl,1.85,1.91,0.68,1.72,2.0728
CN(C/C=C(\c1cccnc1)/c1ccc(cc1)Br)C,1.73,1.61,0.0,1.34,2.2194
N#CCSCC(=O)NC1(OC)C(=O)N2C1SCC(=C2C(=O)O)CSc1nnnn1C,3.44,4.0,0.85,2.9,3.0349
OCC(CO)O,0.51,0.72,0.64,1.21,0.7074
CN(c1ccccn1)C,0.98,0.92,0.0,0.62,1.0569
FCOC(C(F)(F)F)F,-0.38,0.54,0.0,0.13,0.6785
FC(OC(C(F)(F)F)F)Cl,-0.24,0.5,0.0,0.11,0.8009
NCc1ccc(cc1)C(=O)O,1.21,1.48,0.74,0.86,1.1724
CCCOC(=O)C=C(C)C,0.28,0.57,0.0,0.41,1.2672
CCCCCOC(=O)C=C(C)C,0.24,0.56,0.0,0.45,1.549
CCC=CCCOC=O,0.22,0.64,0.0,0.45,1.1263
CCCCCC(=O)OCCC=CCC,0.13,0.56,0.0,0.45,1.8308
Cc1cccc2c1c(C)ccc2,1.4,1.01,0.0,0.21,1.3672
Oc1cc(Cl)c(c(c1O)Cl)Cl,1.29,1.5,0.94,0.25,1.201
Clc1c(Cl)cccc1Br,1.23,0.95,0.0,0.0,1.1362
Clc1cc(C)c(c(c1)Cl)Cl,1.06,0.84,0.0,0.0,1.2245
CCN(C(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)(C)C)O)CC,1.55,2.46,0.57,2.44,3.1372
CCc1ncccc1C,0.66,0.72,0.0,0.42,1.098
O=N(=O)c1cccc(c1N)C,1.18,1.38,0.3,0.36,1.1313
FC(OC(C(F)(F)F)(Cl)F)F,-0.33,0.05,0.0,0.06,0.8186
FC(OC(C(F)(F)F)F)F,-0.47,0.38,0.05,0.04,0.6962
C=CCN=C=S,0.81,0.73,0.0,0.26,0.8065
CCc1ccc(cc1)c1ccccc1,1.36,0.96,0.0,0.26,1.606
CCCCCCCCCCCCCCCC(=O)O,0.04,0.65,0.62,0.45,2.4374
CCCCCCCCCCCCCCCCCC(=O)O,0.02,0.66,0.62,0.45,2.7192
NC(=O)N,0.5,1.49,0.83,0.84,0.4648
CC(C(Cl)(Cl)Cl)(O)C,0.52,0.74,0.4,0.51,1.0981
Cc1ccc(c2c1cccc2)C,1.4,0.91,0.0,0.2,1.3672
Cc1cccc2c1cccc2C,1.4,1.05,0.0,0.18,1.3672
O=CN1c2cc(OC)c(cc2C23C1C(O)(C(=O)OC)C(OC(=O)C)C1(C3N(CC2)CC=C1)CC)C1(CC2CN(CCc3c1[nH]c1c3cccc1)CC(C2)(O)CC)C(=O)OC,4.59,6.35,0.58,4.74,6.0828
O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3,2.94,1.97,0.0,2.03,2.4093
O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O,2.12,1.16,0.36,2.04,2.0648
CCCCCCCNCc1ccccc1,0.67,0.78,0.1,0.75,1.9434
COc1ccc(c2c1cccn2)O,1.5,1.32,0.0,0.71,1.3026
Clc1ccnc2c1cccc2O,1.51,1.15,0.0,0.5,1.2254
CC=CC(=O)C1C(C)C=CCC1(C)C,0.7,1.01,0.0,0.67,1.7614
Cc1ccc2c(c1C)cccc2,1.43,0.97,0.0,0.25,1.3672
O=C1NC(=O)NC1(c1ccccc1)c1ccccc1,1.71,2.23,0.86,1.0,1.8693
CCOC(=O)C1(CCN(CC1)C)c1ccccc1,0.95,1.3,0.0,1.25,2.0501
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.03,1.1,0.59,1.22,1.7966
CCC1(CC)C(=O)NC(=O)NC1=O,1.03,1.0,0.58,1.12,1.3739
OCc1cccc(c1)I,1.41,1.1,0.42,0.55,1.1742
Clc1ccc(cc1Cl)c1cc(Cl)c(c(c1)Cl)Cl,2.11,1.57,0.0,0.09,1.9362
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C1N2C)C,1.61,1.45,0.12,1.7,2.1411
OCC1OC(C(C1O)O)(O)CO,1.42,1.37,1.5,1.6,1.1976
CC(=C1CCCCC1)C,0.47,0.12,0.0,0.07,1.2251
OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,2.32,2.78,3.0,3.05,2.2279
CCCCC(=O)OC1(CCC2C1(C)CC(O)C1C2CCC2=CC(=O)CCC12C)C(=O)CO,1.93,3.06,0.4,2.2,3.5178
CCCC(COC(=O)N)(COC(=O)N)C,0.58,2.58,0.74,1.05,1.7251
Cc1ccc2c(c1)c(C)ccc2,1.36,0.99,0.0,0.22,1.3672
Cc1cc2ccccc2c(c1)C,1.39,0.92,0.0,0.2,1.3672
Cc1ccc2c(c1)cccc2C,1.37,0.94,0.0,0.21,1.3672
O=NN1CN(CN(C1)N(=O)=O)N(=O)=O,1.32,2.39,0.5,0.55,1.186
OCC(O)C,0.37,0.9,0.58,0.8,0.6487
C1COC1=O,0.35,1.5,0.0,0.39,0.4971
COCOC(=O)c1ccccc1O,0.84,1.25,0.05,0.72,1.3309
Clc1c(O)cccc1Cl,0.96,0.92,0.44,0.21,1.0199
Cc1cccc(c1O)C,0.86,0.79,0.39,0.39,1.0569
C#CC1(O)CCC2C1(C)CCC1C2CCc2c1ccc(c2)O,2.01,2.34,0.98,1.23,2.3946
COC(=O)C(N(c1c(C)cccc1C)C(=O)c1ccco1)C,1.49,1.45,0.0,1.6,2.3203
CCCN(S(=O)(=O)c1ccc(cc1)C(=O)O)CCC,1.25,1.77,0.68,1.15,2.1578
NC(=N)NS(=O)(=O)c1ccc(cc1)N,1.93,1.97,0.41,1.65,1.4944
Nc1ccc(cc1)S(=O)(=O)Nc1nc(C)cc(n1)C,2.13,2.53,0.59,1.53,2.0043
CC(=O)c1ccccc1C,0.78,1.0,0.0,0.51,1.1548
COCCOCCOc1ccccc1OCCOCCOC,0.68,2.65,0.0,1.85,2.4776
CC(c1ccccc1C(C)C)C,0.67,0.5,0.0,0.2,1.5618
OC(=O)c1ccccc1C(=O)C,0.94,1.66,0.61,0.8,1.2292
O=N(=O)c1ccccc1C(=O)C,0.95,1.6,0.0,0.64,1.1881
OC(COc1cccc2c1c1ccccc1[nH]2)CNC(C)C,2.49,1.71,0.57,1.5,2.378
O=Cc1cc(C)ccc1C,0.9,0.93,0.0,0.44,1.1548
Clc1ccc2c(c1)[nH]c(=O)n2C1CCN(CC1)CCCn1c(=O)[nH]c2c1cccc2,2.84,2.75,0.65,1.8,3.0602
O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,1.45,3.29,0.0,1.14,2.6215
COCC(=O)N(c1c(C)cccc1C)C(C(=O)OC)C,1.06,1.41,0.0,1.73,2.2331
Cc1ccc(c(c1)N)N(=O)=O,1.18,1.37,0.3,0.36,1.1313
CCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,1.45,2.23,0.0,1.33,2.8211
CCc1ccccc1N,0.96,0.85,0.23,0.45,1.098
COc1ccccc1Br,1.03,0.94,0.0,0.28,1.091
COc1ccccc1C,0.73,0.75,0.0,0.3,1.0569
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2c1cccc2,2.56,1.52,0.25,1.7,2.431
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C)C,1.36,1.35,0.32,0.85,3.4942
CN(c1ccccc1)C(=O)C,0.99,1.39,0.0,0.91,1.2546
Clc1ccc2c(c1)C(=NCC(=O)N2CCOCC1CC1)c1ccccc1,2.5,2.0,0.0,1.61,2.7285
OCC1OC(OC2C(OC3C(O)C(O)C(C(C3NC(=N)N)O)NC(=N)N)OC(C2(O)C=O)C)C(C(C1O)O)NC,4.1,2.6,2.1,5.8,4.0157
COc1ccccc1C(=O)C,0.89,1.6,0.0,0.5,1.2135
COc1ccccc1C(=O)O,0.9,1.41,0.45,0.62,1.1313
Cc1c2ccc3c(c2c(c2c1cccc2)C)cccc3,2.99,1.65,0.0,0.35,2.1052
Cn1cnc2c1c(=O)n(C)c(=O)n2C,1.5,1.72,0.05,1.28,1.3632
Cc1cc2ccccc2cc1C,1.43,0.95,0.0,0.2,1.3672
Cc1ccc2c(c1)ccc(c2)C,1.35,0.82,0.0,0.25,1.3672
CN(c1c(C)n(n(c1=O)c1ccccc1)C)C,1.68,1.74,0.0,1.6,1.8662
O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C,1.49,2.57,0.2,1.25,2.5236
O=C(OC1CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12C)CCC1CCCC1,1.7,2.6,0.0,1.29,3.417
Cc1ccc2c(c1)cc(cc2)C,1.35,0.82,0.0,0.25,1.3672
O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,1.54,2.56,0.32,1.17,2.3827
CNC1=Nc2ccc(cc2C(=[N+](C1)[O-])c1ccccc1)Cl,1.95,2.09,0.31,1.38,2.1737
Cc1cc2[nH]cnc2cc1C,1.32,1.14,0.4,0.79,1.1871
CC(CC(=O)c1ccccc1)C,0.78,0.92,0.0,0.5,1.4366
OCCN(c1nc(N2CCCCC2)c2c(n1)c(nc(n2)N(CCO)CCO)N1CCCCC1)CCO,3.74,3.32,0.95,3.26,3.874
O=Cc1sccc1C,1.02,1.23,0.0,0.31,0.9386
CCC(C(CC)C)C,0.0,0.0,0.0,0.0,1.2358
CC1CCCCC1C,0.32,0.23,0.0,0.0,1.1272
Cc1cnccc1C,0.68,0.85,0.0,0.61,0.9571
CC1CCCCC1=O,0.37,0.83,0.0,0.56,1.002
Cc1ncccc1C,0.66,0.77,0.0,0.62,0.9571
OCC1OC(O)C(C(C1O)O)O,1.34,1.7,1.14,1.8,1.1976
CC(OC=O)CCC,0.01,0.6,0.0,0.4,1.0284
Clc1ccc(c(c1)O)Cl,0.96,0.84,0.52,0.18,1.0199
CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,2.63,2.02,0.0,1.62,2.8195
OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,2.87,2.46,0.26,1.88,3.0191
CN(CCCN1c2ccccc2Sc2c1cccc2)C,2.05,1.49,0.0,1.08,2.2832
CCC(CC)O,0.22,0.36,0.33,0.56,0.8718
CCC(CO)O,0.36,0.9,0.58,0.84,0.7896
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,7.8581
O=C=Nc1ccc(c(c1)N=C=O)C,1.09,1.36,0.0,0.45,1.2841
CCCC(C(C)C)C,0.0,0.0,0.0,0.0,1.2358
CC(=C)C(=O)OC(C)(C)C,0.12,0.46,0.0,0.55,1.2672
Oc1cccc(c1)C(C)(C)C,0.8,0.91,0.55,0.42,1.3387
CCC(=C)C(=O)c1ccc(c(c1Cl)Cl)OCC(=O)O,1.31,1.8,0.62,1.0,2.0533
Cn1c(=O)n(C)c2c(c1=O)[nH]cn2,1.5,1.6,0.54,1.34,1.2223
CC(c1ccccc1)Br,1.0,0.91,0.0,0.19,1.1732
Cc1cccc(c1)C(=O)C,0.81,1.0,0.0,0.51,1.1548
Brc1cccc(c1)C(=O)O,1.0,1.1,0.64,0.27,1.1067
OC(c1cc(O)cc(c1)O)CNC(C)C,1.42,1.36,1.45,1.66,1.6968
OCC1OC(C(C1O)O)n1cnc2c1ncnc2N,2.69,2.74,1.04,1.89,1.7536
COc1cccc(c1)C(=O)C,0.9,1.56,0.0,0.53,1.2135
COc1cccc(c1)C(=O)O,0.83,0.9,0.62,0.55,1.1313
CC(=O)c1cccc(c1)C(=O)O,0.94,1.31,0.65,0.69,1.2292
CCCC(CCC(=O)C)C,0.09,0.63,0.0,0.51,1.3924
CC1=CCC(=C(C)C)CC1,0.59,0.31,0.0,0.2,1.323
OC(=O)c1ccc(cc1)Br,1.0,1.01,0.63,0.26,1.1067
CN(c1ccc(cc1)Br)C,1.23,0.96,0.0,0.29,1.273
CC(=O)c1ccc(cc1)C(=O)O,0.94,1.36,0.65,0.67,1.2292
OCc1ccccn1,0.81,0.94,0.18,0.9,0.8749
CCc1cccc(c1)N,0.94,0.95,0.23,0.45,1.098
OCc1cccc(c1)C,0.82,0.9,0.39,0.59,1.0569
O=Cc1cccc(c1)Cl,0.95,1.06,0.0,0.35,0.9954
